Rank,Ticker,Company,Sector,Location,Date,Weekly_Open,Weekly_Close,Weekly_Percentage,Weekly_Volume,Monthly_Volume,Market_Cap
210,KVUE,Kenvue,Consumer Staples,"Skillman, New Jersey",2023-12-22,21,21,-1.6002460638838054,25368627,26461662,$40.70 B
211,KMB,Kimberly-Clark,Consumer Staples,"Irving, Texas",2023-12-22,120,120,0.1803134443486968,1135576,1970150,$40.52 B
212,OKE,ONEOK,Energy,"Tulsa, Oklahoma",2023-12-22,68,68,0.1586491252067357,3435235,5470921,$40.38 B
213,COR,Cencora,Health Care,"Conshohocken, Pennsylvania",2023-12-22,201,200,-0.3283572648603083,757161,1403603,$40.33 B
214,LHX,L3Harris,Industrials,"Melbourne, Florida",2023-12-22,209,210,0.46652962166687306,1323960,1726976,$40.00 B
215,D,Dominion Energy,Utilities,"Richmond, Virginia",2023-12-22,48,47,-0.8956864010799062,4655269,6217006,$39.87 B
216,BK,Bank of New York Mellon,Financials,"New York City, New York",2023-12-22,51,51,-0.016130677937714766,3192735,4430052,$39.85 B
217,CNC,Centene Corporation,Health Care,"St. Louis, Missouri",2023-12-22,74,74,-0.36680817876541855,2506517,3564178,$39.27 B
218,KMI,Kinder Morgan,Energy,"Houston, Texas",2023-12-22,17,17,-0.217062612517543,9527603,15119410,$39.25 B
219,URI,United Rentals,Industrials,"Stamford, Connecticut",2023-12-22,573,572,-0.17305525860119947,567215,788438,$38.89 B
220,DOW,Dow Inc.,Materials,"Midland, Michigan",2023-12-22,54,54,0.14634016083508436,2734905,4581249,$38.64 B
221,AMP,Ameriprise Financial,Financials,"Minneapolis, Minnesota",2023-12-22,377,379,0.42472384623344367,329471,579573,$38.43 B
222,ADM,Archer-Daniels-Midland,Consumer Staples,"Chicago, Illinois",2023-12-22,73,72,-1.3776607164580026,4049477,4030999,$38.41 B
223,CEG,Constellation Energy,Utilities,"Baltimore, Maryland",2023-12-22,119,119,-0.01948929342123506,1091516,2255067,$37.96 B
224,AME,Ametek,Industrials,"Berwyn, Pennsylvania",2023-12-22,163,163,0.11404550275140722,481869,1050768,$37.83 B
225,PRU,Prudential Financial,Financials,"Newark, New Jersey",2023-12-22,103,104,0.36169899206530737,2008679,2303397,$37.78 B
226,GIS,General Mills,Consumer Staples,"Golden Valley, Minnesota",2023-12-22,65,66,1.1128108810355974,4699632,4505551,$37.77 B
227,CTSH,Cognizant,Information Technology,"Teaneck, New Jersey",2023-12-22,75,75,-0.26431650842339555,3931066,3866997,$37.64 B
228,JCI,Johnson Controls,Industrials,"Cork, Ireland",2023-12-22,53,54,1.295061333947447,7237425,8609427,$37.44 B
229,FAST,Fastenal,Industrials,"Winona, Minnesota",2023-12-22,64,64,0.26033469671034865,2157969,3673917,$37.25 B
230,HSY,Hershey's,Consumer Staples,"Hershey, Pennsylvania",2023-12-22,182,182,0.07869846479345778,1317914,1464482,$37.25 B
231,EA,Electronic Arts,Communication Services,"Redwood City, California",2023-12-22,138,138,-0.06741802625985577,1413365,2025132,$37.22 B
232,SYY,Sysco,Consumer Staples,"Houston, Texas",2023-12-22,73,73,-0.14103324720052068,1806572,3326488,$36.98 B
233,LVS,Las Vegas Sands,Consumer Discretionary,"Las Vegas, Nevada",2023-12-22,48,48,0.6273238826002028,4056039,5777465,$36.87 B
234,OTIS,Otis Worldwide,Industrials,"Farmington, Connecticut",2023-12-22,89,89,-0.15592151837893808,2057036,2352522,$36.68 B
235,YUM,Yum! Brands,Consumer Discretionary,"Louisville, Kentucky",2023-12-22,130,130,0.01278131271451709,1289287,1810858,$36.60 B
236,BIIB,Biogen,Health Care,"Cambridge, Massachusetts",2023-12-22,250,251,0.2647938866573993,1020256,1343525,$36.49 B
237,ON,ON Semiconductor,Information Technology,"Phoenix, Arizona",2023-12-22,84,84,-0.026903304669375953,3898836,6485845,$36.26 B
238,CSGP,CoStar Group,Real Estate,"Washington, D.C.",2023-12-22,88,87,-0.667996958348881,1301177,2193733,$35.80 B
239,ALL,Allstate,Financials,"Northbrook, Illinois",2023-12-22,138,137,-0.4141288163918329,1223225,1601511,$35.79 B
240,FIS,Fidelity National Information Services,Financials,"Jacksonville, Florida",2023-12-22,59,60,0.28407627677725783,4113007,7435500,$35.60 B
241,ROK,Rockwell Automation,Industrials,"Milwaukee, Wisconsin",2023-12-22,308,308,0.13177767807237498,427123,858488,$35.54 B
242,IT,Gartner,Information Technology,"Stamford, Connecticut",2023-12-22,447,450,0.5859269518013857,484152,555310,$35.53 B
243,EXC,Exelon,Utilities,"Chicago, Illinois",2023-12-22,35,35,-0.09499237549753317,14348584,12527207,$35.14 B
244,PPG,PPG Industries,Materials,"Pittsburgh, Pennsylvania",2023-12-22,149,149,-0.10726300386605744,1544421,1970252,$35.07 B
245,BKR,Baker Hughes,Energy,"Houston, Texas",2023-12-22,34,34,-0.08760844250845648,4495646,7392105,$34.97 B
246,GEHC,GE HealthCare,Health Care,"Chicago, Illinois",2023-12-22,75,75,0.6518852419969386,1637867,2410575,$34.75 B
247,CMI,Cummins,Industrials,"Columbus, Indiana",2023-12-22,243,243,0.2494288279339838,468603,831577,$34.67 B
248,VRSK,Verisk,Industrials,"Jersey City, New Jersey",2023-12-22,235,236,0.31128801697124797,780485,1054916,$34.35 B
249,XEL,Xcel Energy,Utilities,"Minneapolis, Minnesota",2023-12-22,62,62,-0.11250955641457039,4623936,4896742,$34.20 B
250,MRNA,Moderna,Health Care,"Cambridge, Massachusetts",2023-12-22,87,87,0.8154318629747754,4420865,6102096,$33.87 B
251,EXR,Extra Space Storage,Real Estate,"Salt Lake City, Utah",2023-12-22,153,153,0.15682201349547426,956892,1378511,$33.81 B
252,HAL,Halliburton,Energy,"Houston, Texas",2023-12-22,36,36,0.31684287487983914,4795344,7728745,$33.38 B
253,CTVA,Corteva,Materials,"Indianapolis, Indiana",2023-12-22,47,47,0.08791322589814338,4749762,6006568,$33.38 B
254,GPN,Global Payments,Financials,"Atlanta, Georgia",2023-12-22,128,127,-0.1821600343136093,2274148,2766893,$33.26 B
255,VICI,Vici Properties,Real Estate,"New York City, New York",2023-12-22,31,31,0.40343896232297716,5054892,7471522,$32.63 B
256,KR,Kroger,Consumer Staples,"Cincinnati, Ohio",2023-12-22,44,45,0.6796383373473597,4553887,5688427,$32.32 B
257,NDAQ,"Nasdaq, Inc.",Financials,"New York City, New York",2023-12-22,55,55,0.4360260404740318,1727699,2929760,$32.24 B
258,DD,DuPont,Materials,"Wilmington, Delaware",2023-12-22,73,73,0.13095548409293392,2659092,3600892,$31.82 B
259,RCL,Royal Caribbean Group,Consumer Discretionary,"Miami, Florida",2023-12-22,122,122,0.4343546186882828,1921203,2805185,$31.73 B
260,PWR,Quanta Services,Industrials,"Houston, Texas",2023-12-22,215,216,0.27478021516497275,883978,1127443,$31.52 B
261,LYB,LyondellBasell,Materials,"Rotterdam, Netherlands",2023-12-22,96,96,0.40268383498980254,1152989,1932761,$31.41 B
262,ED,Consolidated Edison,Utilities,"New York City, New York",2023-12-22,90,90,-0.05176434296265013,1429379,1989879,$31.07 B
263,IR,Ingersoll Rand,Industrials,"Davidson, North Carolina",2023-12-22,75,75,0.647315292179483,1603550,2275332,$31.00 B
264,PEG,Public Service Enterprise Group,Utilities,"Newark, New Jersey",2023-12-22,61,61,0.005393419719284388,1972180,3145945,$30.64 B
265,MLM,Martin Marietta Materials,Materials,"Raleigh, North Carolina",2023-12-22,491,491,0.15065873276591576,192269,342961,$30.44 B
266,WBD,Warner Bros. Discovery,Communication Services,"New York City, New York",2023-12-22,12,12,0.47840664116077825,13917733,22519870,$30.37 B
267,CDW,CDW,Information Technology,"Lincolnshire, Illinois",2023-12-22,224,224,0.22162477109886736,610219,1426532,$30.29 B
268,MPWR,Monolithic Power Systems,Information Technology,"Kirkland, Washington",2023-12-22,635,633,-0.24129753953093777,227061,398237,$30.27 B
269,EFX,Equifax,Industrials,"Atlanta, Georgia",2023-12-22,249,246,-1.0512163264680172,924056,1125071,$30.11 B
270,HPQ,HP Inc.,Information Technology,"Palo Alto, California",2023-12-22,30,30,-0.520204223961542,8350770,11132899,$30.00 B
271,VMC,Vulcan Materials Company,Materials,"Birmingham, Alabama",2023-12-22,224,223,-0.20738315611789804,483230,682965,$29.75 B
272,DVN,Devon Energy,Energy,"Oklahoma City, Oklahoma",2023-12-22,45,45,0.1535557924446563,7966296,10383465,$29.48 B
273,DLTR,Dollar Tree,Consumer Staples,"Chesapeake, Virginia",2023-12-22,131,132,0.7542383400415104,1697895,2183203,$29.21 B
274,FICO,Fair Isaac,Information Technology,"Bozeman, Montana",2023-12-22,1145,1158,1.125440714671128,238977,229682,$29.04 B
275,DG,Dollar General,Consumer Staples,"Goodlettsville, Tennessee",2023-12-22,128,128,-0.13714904666921376,2424745,4031344,$28.48 B
276,FANG,Diamondback Energy,Energy,"Midland, Texas",2023-12-22,156,157,0.5509476846538192,1301075,2030986,$28.44 B
277,BF-B,Brown–Forman,Consumer Staples,"Louisville, Kentucky",2023-12-22,58,58,-0.1311008628208442,1242243,2033014,$27.96 B
278,KEYS,Keysight,Information Technology,"Santa Rosa, California",2023-12-22,158,159,0.15306460015913018,1149707,1947190,$27.92 B
279,CBRE,CBRE Group,Real Estate,"Dallas, Texas",2023-12-22,91,90,-0.39803853457227373,1682849,1948861,$27.69 B
280,ACGL,Arch Capital Group,Financials,"Hamilton, Bermuda",2023-12-22,74,74,-0.21874904632568992,1394465,1959301,$27.65 B
281,DFS,Discover Financial,Financials,"Riverwoods, Illinois",2023-12-22,107,108,0.7117493642230089,1239997,2506890,$27.60 B
282,TTWO,Take-Two Interactive,Communication Services,"New York City, New York",2023-12-22,159,159,0.17491080980639695,1224354,3271172,$27.25 B
283,AVB,AvalonBay Communities,Real Estate,"Arlington, Virginia",2023-12-22,189,189,0.25525868153373255,614536,954042,$26.98 B
284,SBAC,SBA Communications,Real Estate,"Boca Raton, Florida",2023-12-22,249,248,-0.2862875437656773,422593,819284,$26.94 B
285,XYL,Xylem Inc.,Industrials,"White Plains, New York",2023-12-22,110,111,0.320116265651626,978880,1428106,$26.88 B
286,EIX,Edison International,Utilities,"Rosemead, California",2023-12-22,70,69,-0.3800905640852336,1604594,2363005,$26.72 B
287,WST,West Pharmaceutical Services,Health Care,"Exton, Pennsylvania",2023-12-22,358,357,-0.2893332104251117,237734,436466,$26.59 B
288,DAL,Delta Air Lines,Industrials,"Atlanta, Georgia",2023-12-22,41,41,-0.5637298801133195,6399861,9796158,$26.50 B
289,MTD,Mettler Toledo,Health Care,"Columbus, Ohio",2023-12-22,1199,1198,-0.04974154511608006,102375,147503,$26.24 B
290,ANSS,Ansys,Information Technology,"Canonsburg, Pennsylvania",2023-12-22,298,299,0.3086361297047763,310790,711854,$26.16 B
291,WEC,WEC Energy Group,Utilities,"Milwaukee, Wisconsin",2023-12-22,82,82,-0.36150447027177335,1771433,2223734,$25.99 B
292,AWK,American Water Works,Utilities,"Camden, New Jersey",2023-12-22,131,132,0.31857463132051395,726652,1013951,$25.95 B
293,RMD,ResMed,Health Care,"San Diego, California",2023-12-22,171,173,1.1162113860937855,523900,867537,$25.93 B
294,GLW,Corning Inc.,Information Technology,"Corning, New York",2023-12-22,30,30,-0.0605284604560712,4138376,4729936,$25.87 B
295,FTV,Fortive,Industrials,"Everett, Washington",2023-12-22,72,72,0.09920810802566782,1013074,2079015,$25.49 B
296,WY,Weyerhaeuser,Real Estate,"Seattle, Washington",2023-12-22,33,34,0.8940851427846677,2994261,4342685,$25.33 B
297,APTV,Aptiv,Consumer Discretionary,"Dublin, Ireland",2023-12-22,88,88,0.18896158695093304,1485110,2892093,$25.18 B
298,ZBH,Zimmer Biomet,Health Care,"Warsaw, Indiana",2023-12-22,119,119,0.27030817698542003,1443633,1773172,$25.09 B
299,CAH,Cardinal Health,Health Care,"Dublin, Ohio",2023-12-22,101,100,-0.7329725687605331,1661433,2296256,$24.60 B
300,WTW,Willis Towers Watson,Financials,"London, United Kingdom",2023-12-22,238,238,0.03216891904942215,408583,528559,$24.58 B
301,GRMN,Garmin,Consumer Discretionary,"Schaffhausen, Switzerland",2023-12-22,126,127,0.6443611728430744,456656,875415,$24.41 B
302,CCL,Carnival,Consumer Discretionary,"Miami, Florida",2023-12-22,18,18,0.22473586976862409,21409727,31596555,$24.38 B
303,HIG,Hartford (The),Financials,"Hartford, Connecticut",2023-12-22,80,80,0.31887880033703087,1197886,1736128,$24.29 B
304,TROW,T. Rowe Price,Financials,"Baltimore, Maryland",2023-12-22,107,107,0.4260176153646913,1185710,1882960,$24.10 B
305,STT,State Street Corporation,Financials,"Boston, Massachusetts",2023-12-22,77,77,0.11604601993630007,1272460,2408314,$24.08 B
306,FITB,Fifth Third Bank,Financials,"Cincinnati, Ohio",2023-12-22,35,35,-0.5244298500145985,5708590,7187146,$23.89 B
307,RJF,Raymond James,Financials,"St. Petersburg, Florida",2023-12-22,111,113,1.307269047203266,739128,1191780,$23.86 B
308,ULTA,Ulta Beauty,Consumer Discretionary,"Bolingbrook, Illinois",2023-12-22,489,487,-0.2838088584073095,389870,954510,$23.58 B
309,EQR,Equity Residential,Real Estate,"Chicago, Illinois",2023-12-22,61,61,-0.10285557312677907,1724853,2466975,$23.34 B
310,BR,Broadridge Financial Solutions,Industrials,"Lake Success, New York",2023-12-22,196,197,0.6528300356759618,405599,621736,$23.34 B
311,TSCO,Tractor Supply,Consumer Discretionary,"Brentwood, Tennessee",2023-12-22,216,215,-0.42274901961680283,943054,1288702,$23.08 B
312,MTB,M&T Bank,Financials,"Buffalo, New York",2023-12-22,139,138,-0.8108070330282037,1190676,1295566,$22.96 B
313,DTE,DTE Energy,Utilities,"Detroit, Michigan",2023-12-22,110,110,0.17075003778497394,721080,1477766,$22.86 B
314,ARE,Alexandria Real Estate Equities,Real Estate,"Pasadena, California",2023-12-22,130,129,-0.21496867859768093,1013683,1793247,$22.86 B
315,CHD,Church & Dwight,Consumer Staples,"Ewing, New Jersey",2023-12-22,92,92,0.14230798461477356,827981,1346994,$22.75 B
316,WAB,Wabtec,Industrials,"Pittsburgh, Pennsylvania",2023-12-22,123,125,1.0122226203353373,695512,941230,$22.69 B
317,ILMN,Illumina,Health Care,"San Diego, California",2023-12-22,134,136,1.9686720743362016,2853187,2909334,$22.56 B
318,EBAY,eBay,Consumer Discretionary,"San Jose, California",2023-12-22,42,43,1.610628029405244,5131093,8503618,$22.55 B
319,WBA,Walgreens Boots Alliance,Consumer Staples,"Deerfield, Illinois",2023-12-22,25,25,0.9407377505430127,8982930,15587763,$22.39 B
320,PHM,PulteGroup,Consumer Discretionary,"Atlanta, Georgia",2023-12-22,102,102,0.42615405077785984,1687199,2496042,$22.38 B
321,NVR,"NVR, Inc.",Consumer Discretionary,"Reston, Virginia",2023-12-22,6887,6912,0.354247264321112,20640,25056,$22.13 B
322,HWM,Howmet Aerospace,Industrials,"Pittsburgh, Pennsylvania",2023-12-22,53,53,0.4227175632188466,1673704,2393957,$22.03 B
323,HPE,Hewlett Packard Enterprise,Information Technology,"Houston, Texas",2023-12-22,16,16,0.14842818507872793,7590970,13971376,$21.79 B
324,STE,Steris,Health Care,"Dublin, Ireland",2023-12-22,216,217,0.7574243983199916,479531,538935,$21.56 B
325,DOV,Dover Corporation,Industrials,"Downers Grove, Illinois",2023-12-22,152,153,0.19422971220756358,506796,757017,$21.53 B
326,ES,Eversource,Utilities,"Hartford, Connecticut",2023-12-22,61,61,-0.37134838615066024,2363475,2692831,$21.50 B
327,LYV,Live Nation Entertainment,Communication Services,"Beverly Hills, California",2023-12-22,93,93,0.3337012564498135,1172542,2396143,$21.41 B
328,ETR,Entergy,Utilities,"New Orleans, Louisiana",2023-12-22,101,101,0.29658720807635663,1270201,1590220,$21.40 B
329,EXPE,Expedia Group,Consumer Discretionary,"Seattle, Washington",2023-12-22,148,151,1.7003476349987428,1778969,2163029,$21.39 B
330,INVH,Invitation Homes,Real Estate,"Dallas, Texas",2023-12-22,34,34,0.309777054392672,2410497,3289758,$21.36 B
331,VRSN,Verisign,Information Technology,"Dulles, Virginia",2023-12-22,206,205,-0.3339127744779624,682179,653793,$21.08 B
332,FE,FirstEnergy,Utilities,"Akron, Ohio",2023-12-22,36,36,-0.31156978427650245,1996756,4017403,$21.03 B
333,ROL,"Rollins, Inc.",Industrials,"Atlanta, Georgia",2023-12-22,42,42,0.6719581349872162,1068370,1824797,$20.79 B
334,JBHT,J.B. Hunt,Industrials,"Lowell, Arkansas",2023-12-22,199,199,-0.059246924603303455,635185,781344,$20.77 B
335,MOH,Molina Healthcare,Health Care,"Long Beach, California",2023-12-22,362,359,-0.7402315687859143,243485,390055,$20.66 B
336,VLTO,Veralto,Industrials,"Waltham, Massachusetts",2023-12-22,81,82,1.4512960400183248,1783595,2332186,$20.58 B
337,ALGN,Align Technology,Health Care,"Tempe, Arizona",2023-12-22,261,266,1.961911926157137,880979,1558643,$20.57 B
338,PTC,PTC,Information Technology,"Boston, Massachusetts",2023-12-22,171,171,0.0038743653915128667,527081,872345,$20.52 B
339,BLDR,Builders FirstSource,Industrials,"Irving, Texas",2023-12-22,163,163,-0.21049067135011254,1556670,3638218,$20.48 B
340,IFF,International Flavors & Fragrances,Materials,"New York City, New York",2023-12-22,79,79,-0.07529192454059812,1384833,1781878,$20.37 B
341,TDY,Teledyne Technologies,Information Technology,"Thousand Oaks, California",2023-12-22,427,427,0.10056977723905415,180068,249137,$20.26 B
342,FLT,Fleetcor,Financials,"Atlanta, Georgia",2023-12-22,278,278,0.05324663321221174,420385,632334,$20.18 B
343,IRM,Iron Mountain,Real Estate,"Boston, Massachusetts",2023-12-22,68,68,0.3745359268220251,854749,1494694,$20.15 B
344,BRO,Brown & Brown,Financials,"Daytona Beach, Florida",2023-12-22,70,70,0.3870625639864354,1258001,1338684,$20.14 B
345,VTR,Ventas,Real Estate,"Chicago, Illinois",2023-12-22,49,49,-0.0739176113560372,1877197,2334211,$20.00 B
346,STLD,Steel Dynamics,Materials,"Fort Wayne, Indiana",2023-12-22,124,122,-1.2116674515783268,1284249,1701044,$19.90 B
347,DRI,Darden Restaurants,Consumer Discretionary,"Orlando, Florida",2023-12-22,165,165,0.1996350506347725,941383,1124872,$19.77 B
348,PPL,PPL Corporation,Utilities,"Allentown, Pennsylvania",2023-12-22,26,26,-0.3036698541232915,5786774,7161509,$19.71 B
349,BAX,Baxter International,Health Care,"Deerfield, Illinois",2023-12-22,38,38,-0.28014563653508595,1949877,3696720,$19.60 B
350,GPC,Genuine Parts Company,Consumer Discretionary,"Atlanta, Georgia",2023-12-22,138,139,0.20864693254684244,628098,1196094,$19.54 B
351,WAT,Waters Corporation,Health Care,"Milford, Massachusetts",2023-12-22,324,327,0.7142408408903786,338022,504492,$19.52 B
352,TRGP,Targa Resources,Energy,"Houston, Texas",2023-12-22,86,86,-0.13490310169213762,931724,1553995,$19.37 B
353,CTRA,Coterra,Energy,"Houston, Texas",2023-12-22,25,25,-0.14293331560516553,4313673,7587951,$19.25 B
354,AXON,Axon Enterprise,Industrials,"Scottsdale, Arizona",2023-12-22,255,255,0.06713851209551859,323330,438649,$19.17 B
355,PFG,Principal Financial Group,Financials,"Des Moines, Iowa",2023-12-22,78,79,0.37267814045162023,909154,1133122,$19.02 B
356,AEE,Ameren,Utilities,"St. Louis, Missouri",2023-12-22,71,71,0.06498851393805766,2479886,2839420,$18.93 B
357,LH,LabCorp,Health Care,"Burlington, North Carolina",2023-12-22,221,222,0.1803499091863854,633730,844511,$18.91 B
358,CBOE,Cboe Global Markets,Financials,"Chicago, Illinois",2023-12-22,175,176,0.3102190980282502,458321,980050,$18.67 B
359,NTAP,NetApp,Information Technology,"San Jose, California",2023-12-22,89,90,0.5909888241450939,1431773,2480495,$18.60 B
360,HBAN,Huntington Bancshares,Financials,"Columbus, Ohio; Detroit, Michigan",2023-12-22,12,12,-0.3901185252241401,14024772,18571602,$18.58 B
361,EXPD,Expeditors International,Industrials,"Seattle, Washington",2023-12-22,126,126,0.48407422421657836,1164949,1481060,$18.45 B
362,TSN,Tyson Foods,Consumer Staples,"Springdale, Arkansas",2023-12-22,51,51,-0.006448414796667365,2015934,3061399,$18.35 B
363,K,Kellanova,Consumer Staples,"Chicago, Illinois",2023-12-22,53,53,-0.08396177340740635,1994650,2719067,$18.18 B
364,ENPH,Enphase,Information Technology,"Fremont, California",2023-12-22,127,130,2.588371009984573,6411615,6605269,$18.16 B
365,AKAM,Akamai,Information Technology,"Cambridge, Massachusetts",2023-12-22,119,120,0.1650212417441906,918568,1340016,$18.15 B
366,CNP,CenterPoint Energy,Utilities,"Houston, Texas",2023-12-22,28,28,-0.29387941111747934,2296644,4847140,$18.14 B
367,MKC,McCormick & Company,Consumer Staples,"Hunt Valley, Maryland",2023-12-22,67,67,0.41031238211982346,1113485,1559773,$18.12 B
368,RF,Regions Financial Corporation,Financials,"Birmingham, Alabama",2023-12-22,19,19,-0.19807384730738292,6666776,10566989,$18.09 B
369,COO,CooperCompanies,Health Care,"San Ramon, California",2023-12-22,364,365,0.1379077219823359,239473,352532,$18.09 B
370,WRB,Berkley,Financials,"Greenwich, Connecticut",2023-12-22,70,70,0.05945678566132184,965149,1421607,$18.05 B
371,SWKS,Skyworks Solutions,Information Technology,"Irvine, California",2023-12-22,111,111,-0.10602495445217962,1070840,1762351,$17.85 B
372,FSLR,First Solar,Information Technology,"Tempe, Arizona",2023-12-22,168,168,-0.04729408017081792,2451119,3086713,$17.84 B
373,BALL,Ball Corporation,Materials,"Broomfield, Colorado",2023-12-22,57,57,-1.3194289857916413,2088744,2265364,$17.77 B
374,NTRS,Northern Trust,Financials,"Chicago, Illinois",2023-12-22,85,85,-0.033067141017831404,882110,1406984,$17.70 B
375,CLX,Clorox,Consumer Staples,"Oakland, California",2023-12-22,141,142,0.3075580731567074,545820,1077750,$17.61 B
376,LUV,Southwest Airlines,Industrials,"Dallas, Texas",2023-12-22,29,29,0.8948018568477717,5896551,10844532,$17.58 B
377,FDS,FactSet,Financials,"Norwalk, Connecticut",2023-12-22,449,456,1.367878837053065,350279,304870,$17.53 B
378,TYL,Tyler Technologies,Information Technology,"Plano, Texas",2023-12-22,414,416,0.450487175289202,178870,225024,$17.50 B
379,ALB,Albemarle Corporation,Materials,"Charlotte, North Carolina",2023-12-22,148,147,-0.20261918846517607,1941667,3762554,$17.41 B
380,HUBB,Hubbell Incorporated,Industrials,"Shelton, Connecticut",2023-12-22,324,324,-0.22676347611559053,249273,375449,$17.34 B
381,HRL,Hormel Foods,Consumer Staples,"Austin, Minnesota",2023-12-22,31,31,0.47581150041364884,2160716,2725663,$17.26 B
382,EPAM,EPAM Systems,Information Technology,"Newtown, Pennsylvania",2023-12-22,296,298,0.62053722669306,474973,510616,$17.25 B
383,STX,Seagate Technology,Information Technology,"Dublin, Ireland",2023-12-22,83,83,-0.3247280382920334,1293146,2359051,$17.23 B
384,OMC,Omnicom Group,Communication Services,"New York City, New York",2023-12-22,86,86,-0.07315664581597056,816470,1458887,$17.14 B
385,HOLX,Hologic,Health Care,"Marlborough, Massachusetts",2023-12-22,71,71,-0.21990418440140178,1239043,1912828,$17.05 B
386,JBL,Jabil,Information Technology,"St. Petersburg, Florida",2023-12-22,132,131,-0.8507437344198062,1379448,3949813,$17.04 B
387,ATO,Atmos Energy,Utilities,"Dallas, Texas",2023-12-22,114,114,-0.08710131274628069,599116,1145747,$17.03 B
388,CMS,CMS Energy,Utilities,"Jackson, Michigan",2023-12-22,58,57,-0.389751991986057,1967668,2558837,$16.82 B
389,CE,Celanese,Materials,"Irving, Texas",2023-12-22,151,151,-0.0724228214902525,484374,919402,$16.64 B
390,BBY,Best Buy,Consumer Discretionary,"Richfield, Minnesota",2023-12-22,77,77,-0.16379191957669842,1786369,3188431,$16.56 B
391,AVY,Avery Dennison,Materials,"Mentor, Ohio",2023-12-22,199,200,0.34444901939439126,259469,399696,$16.29 B
392,ESS,Essex Property Trust,Real Estate,"San Mateo, California",2023-12-22,245,245,-0.1301083513827901,370583,518611,$16.28 B
393,J,Jacobs Solutions,Industrials,"Dallas, Texas",2023-12-22,127,127,0.2638301257803703,551771,855105,$16.25 B
394,WDC,Western Digital,Information Technology,"San Jose, California",2023-12-22,50,50,-0.23695162879513632,2533062,5351381,$16.24 B
395,IEX,IDEX Corporation,Industrials,"Lake Forest, Illinois",2023-12-22,212,213,0.4329674768247539,222973,374389,$16.24 B
396,TER,Teradyne,Information Technology,"North Reading, Massachusetts",2023-12-22,105,105,0.34794663005148896,1378000,1803887,$16.21 B
397,MAA,Mid-America Apartment Communities,Real Estate,"Memphis, Tennessee",2023-12-22,135,135,-0.08140153823952716,591418,965229,$16.16 B
398,CINF,Cincinnati Financial,Financials,"Fairfield, Ohio",2023-12-22,102,102,0.08485709364740145,566529,737579,$16.06 B
399,SYF,Synchrony Financial,Financials,"Stamford, Connecticut",2023-12-22,37,38,0.7922881881624874,3010338,5063205,$15.93 B
400,EQT,EQT,Energy,"Pittsburgh, Pennsylvania",2023-12-22,38,38,-0.31290001794362987,5514645,6706407,$15.85 B
401,TXT,Textron,Industrials,"Providence, Rhode Island",2023-12-22,79,79,0.26343504030579684,878091,1212708,$15.72 B
402,EG,Everest Re,Financials,"Hamilton, Bermuda",2023-12-22,362,362,0.09837419809849166,430129,465238,$15.62 B
403,CFG,Citizens Financial Group,Financials,"Providence, Rhode Island",2023-12-22,33,33,-0.41887102994429615,3870173,6344682,$15.54 B
404,L,Loews Corporation,Financials,"New York City, New York",2023-12-22,68,68,0.4527972676076979,744188,1069734,$15.39 B
405,MAS,Masco,Industrials,"Livonia, Michigan",2023-12-22,68,68,-0.46463064454648867,1232228,1690568,$15.38 B
406,MGM,MGM Resorts,Consumer Discretionary,"Paradise, Nevada",2023-12-22,43,44,1.3096972901138835,3417939,5172852,$15.34 B
407,POOL,Pool Corporation,Consumer Discretionary,"Covington, Louisiana",2023-12-22,392,392,0.09179162688545314,236987,394235,$15.33 B
408,SNA,Snap-on,Industrials,"Kenosha, Wisconsin",2023-12-22,287,288,0.2025662107634671,164824,268359,$15.29 B
409,DGX,Quest Diagnostics,Health Care,"Secaucus, New Jersey",2023-12-22,136,136,-0.12606466862389037,569559,971885,$15.25 B
410,LW,Lamb Weston,Consumer Staples,"Eagle, Idaho",2023-12-22,105,105,0.20831892978680905,1196895,1383186,$15.13 B
411,BG,Bunge Global SA,Consumer Staples,"Chesterfield, Missouri",2023-12-22,104,104,-0.3929344571887278,1225626,1286415,$15.12 B
412,CF,CF Industries,Materials,"Deerfield, Illinois",2023-12-22,77,78,0.6434178431227208,1543020,2297199,$15.12 B
413,SWK,Stanley Black & Decker,Industrials,"New Britain, Connecticut",2023-12-22,97,97,-0.3268775599737112,802789,1456447,$15.08 B
414,PODD,Insulet,Health Care,"Acton, Massachusetts",2023-12-22,210,212,0.8212029179440314,627410,887681,$14.87 B
415,GEN,Gen Digital,Information Technology,"Tempe, Arizona",2023-12-22,23,23,0.14520089171566,1976327,3441672,$14.86 B
416,LDOS,Leidos,Industrials,"Reston, Virginia",2023-12-22,107,107,-0.22237359423610495,572633,777492,$14.78 B
417,BEN,Franklin Templeton,Financials,"San Mateo, California",2023-12-22,29,29,0.5608417523239342,2399464,3402985,$14.74 B
418,NDSN,Nordson Corporation,Industrials,"Westlake, Ohio",2023-12-22,254,256,0.8435100294774961,191544,289110,$14.72 B
419,PKG,Packaging Corporation of America,Materials,"Lake Forest, Illinois",2023-12-22,164,164,-0.4591618289657604,361342,688632,$14.64 B
420,MRO,Marathon Oil,Energy,"Houston, Texas",2023-12-22,24,24,-0.08064444388444093,8689859,10315855,$14.58 B
421,DPZ,Domino's,Consumer Discretionary,"Ann Arbor, Michigan",2023-12-22,405,406,0.3574955769724308,381702,641886,$14.31 B
